1d20	POI-海洋
1	当灯塔说谎之时 When The Lighthouse Lies
2	救生艇 The Lifeboat
3	风暴之海 A Sea Of Storms
4	海盗 Pirates
5	克拉肯幼崽 Krakenspawn
6	干涸之地 The Drying
7	白帽巫师 The Whitecap Wizard
8	溺亡者的怨怒之地 The Rancor of the Drowned
9	水龙卷 Waterspouts
10	无风带 The Doldrums
11	追逐之地 The Chase
12	讯息之地 The Message
13	纹身少女 The Tattooed Maiden
14	海蛇在此处孵化 Sea Serpents Spawn Here
15	异常巨浪 Rogue Wave
16	马尾藻海 Sargasso
17	幽灵船 The Ghost Ship
18	若海之狂乱降临 Should Sea-Madness Strike
19	咸水女王 The Brine Queen
20	塞壬之地 The Sirens
