1d81	名（男性）
1	亚当 (Adam)
2	埃尔夫斯坦 (Aelfstan)
3	安斯利 (Ainsley)
4	阿尔德威 (Aldway)
5	阿尔加尔 (Algar)
6	贝克特 (Becket)
7	比奥恩雷德 (Beornred)
8	比奥特里克 (Beortric)
9	比奥武夫 (Beowulf)
10	布林利 (Brinley)
11	希奥尔蒙德 (Ceolmund)
12	查德威克 (Chadwick)
13	克莱顿 (Clayton)
14	克利福德 (Clifford)
15	克莱夫 (Clive)
16	库珀 (Cooper)
17	克劳福德 (Crawford)
18	辛弗里斯 (Cynefrith)
19	戴恩 (Dane)
20	迪尔温 (Deorwin)
21	德克斯特 (Dexter)
22	达德利 (Dudley)
23	邓斯坦 (Dunstan)
24	埃尔斯坦 (Ealhstan)
25	埃德蒙德 (Edmund)
26	埃德威格 (Edwig)
27	埃格伯特 (Egbert)
28	埃奥弗 (Eofor)
29	埃斯蒙德 (Esmond)
30	埃文 (Evan)
31	弗格斯 (Fergus)
32	芬利 (Finley)
33	富兰克林 (Franklin)
34	富尔顿 (Fulton)
35	盖奇 (Gage)
36	加里 (Garry)
37	格雷森 (Greysen)
38	哈尔 (Hale)
39	汉密尔顿 (Hamilton)
40	哈洛 (Harlow)
41	海登 (Hayden)
42	希思 (Heath)
43	霍尔登 (Holden)
44	伊恩 (Ian)
45	伊德里斯 (Idris)
46	杰克逊 (Jackson)
47	雅各布 (Jacob)
48	詹姆斯 (James)
49	杰特 (Jett)
50	坎登 (Kamden)
51	凯尔顿 (Kelton)
52	肯德里克 (Kendrick)
53	金斯利 (Kingsley)
54	洛根 (Logan)
55	马歇尔 (Marshal)
56	米尔顿 (Milton)
57	莫里斯 (Morris)
58	内德里克 (Nedric)
59	诺克斯 (Knox)
60	奥克利 (Oakley)
61	皮尔斯 (Pearce)
62	帕克 (Parker)
63	皮尔斯 (Phil)
64	皮特 (Pete)
65	普雷斯顿 (Preston)
66	罗兰 (Roland)
67	斯图尔特 (Stuart)
68	汤姆 (Tom)
69	托马斯 (Thomas)
70	特里 (Terry)
71	泰特姆 (Tatum)
72	沃恩 (Vaughan)
73	威廉 (Willem)
74	维克托 (Viktor)
75	韦斯利 (Wesley)
76	西文 (Seawine)
77	西奥多里克 (Theodoric)
78	威利斯 (Willis)
79	威尔顿 (Wilton)
80	皮尔斯 (Pierce)
81	杰克 (Jack)
