1d100	诅咒-魔法
1	从现在起，你做的每一个梦都将完全相同：重演这一情景 Every dream you have from now on is exactly the same: A replay of this situation
2	屠夫对你过于仁慈，热衷于喂食你，且不接受拒绝的回答 Butchers are too kind to you, interested in feeding you and do not take No for an answer
3	更容易感到疲倦，每六回合需要休息两回合，持续两周 Tiring more easily, require two turns of Rest rather than one every six until a fortnight passes
4	暗影反叛者，未来当其强化为怪物形态时，你可能会再次遇见它 Shadow rebels you might meet again in the future when it has strengthened to Monster form
5	接下来你施展的五个法术只会在手中产生大团湿热的泥浆。 Next five spells you cast produce only large gobs of wet, warm Muck in your hands
6	酒水一旦触及你的唇边便会化为咸涩的水，导致极其糟糕的口气 Wine tends to turn to brackish water upon reaching your mouth, causes quite bad breath
7	每天早晨醒来时，全身浸透海水，沾满海藻，偶尔还有小鱼 Each Morning, wake up soaking wet with Sea Water, bits of Seaweed, occasional small fish
8	接下来的1d6周内，持续吸引各种令人厌恶的昆虫和蜘蛛 For the next 1d6 weeks, perpetually attract all manner of noisome insects and spiders
9	眼皮变得异常沉重，口袋中填满细腻的白沙，陷入沉睡2d8天 Eyelids grow very heavy and pockets fill with fine white sand, sleep for 2d8 Days
10	你深切体会到了吸血鬼对大蒜的厌恶之情 The Vampire's aversion to Garlic is now something you intimately understand
11	受火刑之罚，火石与钢铁仅在十分之一概率下擦出火花。蜡烛/火把燃烧速度加倍。 Punished by Fire, flint & steel only sparks on a 1-in-10. Candles/Torches burn twice as fast.
12	扫帚、刷子、抹布乃至刮肤器在你手中似乎都失去了效用 Brooms, brushes, washing rags, and even strigil seem to cease to work when used by you
13	每当你说谎时，鼻子会明显变长 Nose noticeably grows whenever you tell a falsehood
14	手指和脚趾互换位置持续1d6天，这使得拿东西变得相当不便 Fingers and toes are switched for 1d6 days, this can make holding things rather awkward
15	你将在一年零一天内呈现出下一只所见动物的特征。 You will take on features of the next animal you see for a year and a day
16	若未保持至少一只脚着地，将患上一种奇特的高原反应。 A strange form of Altitude Sickness should you not have at least one sole on the ground
17	矮人初次遇见你时，至少会大声打一个喷嚏 Dwarfs now sneeze loudly at least once when they first meet you
18	头发/胡须变为老鼠，叽叽喳喳地以你声音的高音版本四处逃窜 Hair/Beard to Mice, scurry away chittering loudly in a high pitched version of your voice
19	丝绸如麻布，所有衣物都异常刺痒且令人不适，难以忽视 Silk is like Burlap, all clothing is incredibly and distractingly itchy and uncomfortable
20	你现在拥有了将黄金纺成稻草的能力，尽管这并无多大价值 You now possess the ability to spin Gold into Straw, for what it's worth
21	一株细长的真菌在你颈背扎根，蘑菇每周生长一英寸 A slender Fungus takes root at the nape of your neck, mushroom grows an inch every week
22	皮革/处理过的兽皮在触碰时会融化成冒烟的泥浆，包括皮带/绑带等物品 Leather/Treated Hide melts to smoking pile of sludge at touch, includes straps/bindings/&c
23	每次取物时，你必定会先掏出一个苹果核。 When retrieving an item, without fail, the first thing you'll produce is an Apple Core
24	恼人的元素偷渡者：尘卷风偶尔（1/6概率）盘旋捣乱，制造混乱 Frustrating Elemental Stowaway: Dust Devil whirls about making a mess some days (1-in-6)
25	附近魔法物品的力量被吸取，为挽救一个加值，需承受一项能力值-1的惩罚 Power leeches out of a nearby Magic Items, to save a plus, take a -1 on an Ability Score
26	如今你熠熠生辉，如同高度抛光的表面般反射光芒 Now you luster, reflecting light like a highly polished surface
27	你散发出的某些气息使得对骷髅、僵尸和食尸鬼的驱散变得更加困难 Certain emanations you produce make Turning of Skeletons, Zombies, and Ghouls harder
28	你再也无法感知蓝色，它看起来只是灰色的阴影。 You can no longer perceive the color Blue. It just looks like shades of Grey
29	如蛇一般，每隔几个月便会经历一次尴尬的季节性蜕皮过程 Such as Snakes, now undergo embarrassing seasonal Shedding Process every few months
