1d100	活动-杀人蜂
1	对路过的牛头人发出激烈的嗡嗡声 Aggressively thrumming at a passing Minotaur
2	停落在一株巨大的杜鹃花上 Alighting on an enormous Azalea
3	袭击敌对蜂巢，死蜂遍地 Assaulting a rival Hive, dead Bees abound
4	躲避一群巨型蟾蜍，因损失了几只工蜂而逃离 Avoiding a pool of Giant Toads after losing several Drones
5	驱逐一位前国王，因其已无利用价值 Banishing a former King, outlived his usefulness
6	身着黑黄相间服饰，手持长矛的小精灵 Bearing Black and Yellow garbed, Lance-wielding Pixies
7	与一棵巨大的夹竹桃树人建立友谊 Befriending a colossal Oleander Treant
8	被樱桃树精的花束迷惑，醉醺醺地踉跄而行 Bewildered by a Cherry Dryad's bouquet, blundering boozily
9	用蜂群遮蔽光线 Blotting out the light with their Swarming
10	在古老的圆形剧场中建造巨大的六边形蜂巢 Building their huge hexagon Hive in an ancient Amphitheatre
11	笨拙地撞上盾牌大小的毛茛花 Bumbling into Buckler-sized Buttercups
12	利用体温焚烧一只入侵的巨型黄蜂 Burning up an intrusive Giant Hornet with their body heat
13	嗡嗡作响，声音刺耳，能在耳边回响数小时 Buzzing cacophonously, it rings in ears for hours
14	携带着能引发喷嚏的花粉，藏于它们多毛的膝部 Carrying sneeze-inducing Pollen on their hairy knees
15	正将一头尴尬的洞熊从它们的蜂巢旁驱赶走 Chasing an embarrassed Cave Bear away from their Hive
16	在一片巨大的向日葵田上空盘旋 Circling a field of cyclopean Sunflowers
17	正在攀爬一座屋顶色彩艳丽的巫师塔 Climbing a Wizard's Tower with a gaudily painted Roof
18	围绕返回的侦察蜂聚集，观察它们的舞蹈 Clustering around a returned Scout, to watch their Dance
19	采集水分/晨露以备后续饮用 Collecting Moisture/Morning Dew to drink later
20	聚集在一个滴落蜂蜜的龙头骨内 Congregating within a Honey-dripping Dragon Skull
21	在冬眠的枭熊洞穴中建造蜂巢 Constructing their Hive in a hibernating Owl Bear's Cave
22	在地面爬行，因长途飞行而筋疲力尽 Crawling along the ground, exhausted from lengthy flight
23	追逐一名惊恐的矮人 Darting after a terrified Dwarf
24	保卫蜂巢，抵御一位入侵的炼金术士 Defending their Hive from an intrusive Alchemist
25	发现一片巨型蒲公英的田野 Discovering a field of giant Dandelions
26	俯冲袭击一只试图潜行的熊地精 Divebombing a Bugbear who was trying to be stealthy
27	被当地的侏儒养蜂人部分驯化 Domesticated somewhat by local Gnome Apiarists
28	满足地嗡嗡作响，腹部装满花蜜 Droning contentedly with nectar filled bellies
29	从一根巨大无比的树干空洞中钻出 Emerging from a hollow in a monstrously large Log
30	用闪亮的石头或黄金装饰蜂巢的外壁 Encrusting the exterior of their Hive with shiny stones/Gold
31	用蜂蜡包裹一具无活动的魔像 Entombing an inert Golem in Wax
32	正在挖掘一条通往废弃谷仓的新入口地道 Excavating a new entrance burrow into an abandoned Barn
33	处决被虫草菌感染的蜂群成员 Executing a member of the Colony, corrupted by Cordyceps
34	从巨大的忍冬花中汲取花蜜 Extracting nectar from elephantine Honey Suckle
35	扇动翅膀以调节体温 Fanning their wings to thermoregulate
36	正在给幼虫喂食珍贵的蜂王浆，加冕仪式即将举行 Feeding valuable Royal Jelly to Larva, coronation soon
37	凶猛紧贴在钟乳石/树干上警戒 Fiercely clinging to Stalactites/Tree Trunks on Watch
38	在令人难忘的巨大勿忘我花丛中来回飞舞 Flitting to and fro among unforgettably big Forget-Me-Nots
39	在高空编队飞行，执行自杀式任务 Flying high in formation, on kamikaze missions
40	危险地在巨大的捕蝇草附近觅食 Foraging dangerously close to an immense Venus Fly Trap
41	频繁光顾半身人村庄的绿地，梳理着三叶草 Frequenting a Halfling Village Green, combing the Clover
42	采集来自甜瓜大小李子上的青灰色花朵 Gathering glaucous bloom from Melon sized Plums
43	守卫着那位不知怎的用舞蹈魅惑了它们的吟游诗人 Guarding the Bard that somehow Charmed them with Dance
44	沉重地悬挂在开满花朵的苹果树枝上 Hanging heavily from Blossom filled Apple Branches
45	在巨型狗鱼注视下，从莲属植物中采集花蜜 Harvesting Nectar from Nelumbo, while a Huge Gar watches
46	孵化战士幼虫，仅以血蜜喂养 Hatching Warrior Larva, to be fed solely on Blood Honey
47	将黄霉菌花粉储存在膝囊中 Hoarding Yellow Mould pollen in their knee sacs
48	正朝着一大片石楠花田飞去 Homing in on a huge field of Heather
49	在蜂巢入口周围耐心地徘徊 Hovering patiently around their Hive's Entrance
50	充满活力地嗡嗡作响，急切地遵循蜂后的命令 Humming with energy, eager to follow Queen's commands
51	猎杀那些愚蠢地决定袭击它们蜂巢的哥布林 Hunting Goblins who unwisely decided to raid their Hive
52	在一座废弃的神庙中筑巢 Infesting an abandoned Temple
53	正在向一位闯入的、满身肿块的食人魔注射毒液 Injecting an intruding, welt-covered Ogre
54	闯入一位侍僧的净身仪式 Intruding on an Acolyte's ablutions
55	欢快地舞动，宣告发现了一朵巨硕无比的花朵 Joyously dancing to announce a Brobdingnagian Blossom
56	保护蜂后免受饥饿蟹蛛的威胁 Keeping their Queen safe from a hungry Crab Spider
57	揉搓蜂蜡以加热，用于修补蜂巢 Kneading Wax to warm it for repairs
58	笨拙地降落在一只受惊的蜥蜴人身上 Landing clumsily on a startled Lizard Man
59	满载着令人昏昏欲睡的花粉 Loaded down with Slumber inducing Pollen
60	通过气味定位一个入侵的穴居人 Locating a Troglodyte Trespasser by Smell
61	在巨大的万寿菊花丛中四处劫掠 Marauding among massive Marigolds
62	无情地淘汰一位尊贵的蜂后 Mercilessly culling a venerable Queen
63	挖掘大量碎石和泥土，以挖掘更深的蜂巢洞穴 Mining armfuls of pebbles and dirt to dig a deeper Hive Cave
64	在赶走一只巨魔后，正在废弃的井中筑巢 Nesting down an Abandoned Well after kicking out a Troll
65	喧闹地嗡嗡作响，迎接归来的侦察蜂 Noisily bombinating to greet returning Scouts
66	翻动圆木，舔舐湿润的土壤 Overturning Logs to lap at moist Soil
67	压倒一群强盗，正在挑选营地 Overwhelming a band of Brigands, selecting a Campsite
68	在洒出的普朗克酒水坑中畅饮，醉醺醺且笨拙 Partaking in a puddle of spilled Plonk, intoxicated and clumsy
69	危险地栖息在一棵梨树上 Perching precariously on a Pear Tree
70	掠夺睡莲叶，无助的水妖精在一旁观望 Plundering Lily Pads while helpless Nixies watch
71	徒劳地将刺扎入毫无察觉的骷髅体内 Plunging their Stings futilely into an oblivious Skeleton
72	正在为一朵百年一遇的绝美花朵授粉 Pollinating a breathtaking Bloom, opens only every Century
73	生产奇特产品：它们的蜂蜜能够解除诅咒 Producing a peculiar Product: their Honey Removes Curses
