1d100	物品-魔法护甲
1	血丝眼装饰：穿戴者每月可放弃最多3天的睡眠 Bloodshot Eye decorations: Wearer can forego up to 3 days of Sleep 1/month
2	镶有传奇之门铁条：开锁检定提升2点 Banded with Iron from a Legendary Door: Open Checks improve by 2
3	射手克星：若遭射击，每日最多可令3根弓弦断裂 Bane of Archers: if Fired Upon, up to 3 Bowstrings Snap per day
4	受精灵蛊惑：穿戴者每周可与树木或溪流交谈一次 Bewitched by Elfs: Wearer can Speak with Trees or Brooks once a week
5	骨如铁铸：穿戴此甲时无法被破坏 Bones as Iron: Cannot be broken while this Armor is Worn
6	蝶翼雕纹：每月一次可形成茧，破茧而出时拥有全新外观 Butterfly Filigrees: 1/Month can form a Cocoon emerge with new Appearance
7	选择豁免失败可恢复2d8点伤害，每日一次 Choosing to fail a Save heals 2d8 points of damage, once per day
8	覆有永不融化的霜层：寒冷攻击伤害减半 Coated in unmelting Rime: Half Damage from Cold Attacks
9	穿戴时完全无声，主人必须大喊才能被听见 Completely Silent when worn, the Owner must Shout to be heard
10	每周召唤一次穿戴者的复制体（如同镜像术，但能说话） Conjures a Copy of the Wearer 1/week (as Mirror Image but can Speak)
11	不断滴落黑色脓液：每周可召唤一个阴影与你并肩作战 Constantly drips Black Ichor: Summon a Shadow to fight with you 1/week
12	布满齿痕/凹痕：若被吞噬，穿戴者不受任何惩罚 Covered in Teeth Marks/Dents: If Swallowed, Owner has no penalties
13	懦夫胸甲（黄背）：可在10分钟内以双倍速度逃离 Coward's Cuirass (Yellow Back): Flee at up to double speed for 10 minutes
14	饰有元素符号：对此类反应获得+2加值 Decorated with an Elemental Symbol: Reactions from these are +2
15	带有日出、正午、日落符号的刻度盘可设置：闹钟唤醒 Dial with symbols for Sunrise, Noon, Sunset can be set: Alarm to wake
16	脱下并埋藏一夜，次日早晨挖出时可携带2d6个土豆 Doffed and Buried Overnight, can be exhumed in Morning bearing 2d6 Spuds
17	首次穿戴时可交换任意两项能力值 Donned for the first time you may switch any two Ability Scores
18	龙鳞在与反应互动时造成伤害，但能抵御特定颜色的龙息 Dragon Scales harm Reactions with them, but help vs Breath of one Color
19	用其装扮一具骷髅，埋葬一个月：获得忠诚的骷髅仆从 Dress a Skeleton with it, Bury them for a Month: Loyal Skeletal Minion
20	在新月期间：穿戴者可随意对动物隐形 During the New Moon: Owner can Turn Invisible to Animals at will
21	每只护臂在需要时可化为一把匕首，且它们都是魔法物品 Each Vambrace can transform into a Dagger when needed, they're Magic too
22	一餐可食用多达3份食物，当日无需再进食 Eat up to 3 Meals in a single Sitting, won't have to eat again for the day
23	装饰有2d4颗铆钉：拔下时可作为护盾术使用 Embellished with 2d4 Rivets: Plucked acts as a Shield Spell
24	每月一次，穿戴者可施展魔法罐附身此盔甲，或另一件未穿戴的盔甲。 Every month, Wearer can Magic Jar into this, or another unworn Suit of Armor
