1d100	Knave2E-Clothing
1	Alb
2	Arm wrap
3	Arming doublet
4	Bascinet
5	Belt
6	Beret
7	Bicorn hat
8	Blouse
9	Bodice
10	Bonnet
11	Boots
12	Bracelet
13	Braies
14	Breastplate
15	Breeches
16	Buckler
17	Cap
18	Cape
19	Cassock
20	Chaperon
21	Chasuble
22	Cincture
23	Cloak
24	Clogs
25	Coat
26	Codpiece
27	Corset
28	Cotte
29	Cowl
30	Cravat
31	Curiass
32	Dalmatic
33	Doublet
34	Dress
35	Earing
36	Eyepatch
37	Fez
38	Frog mouth helm
39	Gambeson
40	Gauntlet
41	Girdle
42	Gloves
43	Gorget
44	Gown
45	Great helm
46	Greaves
47	Hat
48	Hauberk
49	Headdress
50	Helmet
51	Hood
52	Hose
53	Hounskull helm
54	Houppeland
55	Jacket
56	Jerkin
57	Kerchief
58	Kilt
59	Kirtle
60	Leg wrap
61	Maniple
62	Mask
63	Mitre
64	Nasal helm
65	Necklace
66	Nightcap
67	Pauldron
68	Petticoat
69	Pocket
70	Pointed hat
71	Purse
72	Rerebrace
73	Robe
74	Sabatons
75	Salet
76	Sandals
77	Sash
78	Scarf
79	Shield
80	Shirt
81	Shoes
82	Skirt
83	Sleeves
84	Slippers
85	Smock
86	Socks
87	Stockings
88	Stole
89	Surcoat
90	Surplice
91	Tabard
92	Tower shield
93	Tricorn hat
94	Trousers
95	Tunic
96	Turban
97	Vambrace
98	Veil
99	Vest
100	Wimple
