1d100	Knave2E-NPC职业
1	修道院院长 Abbot
2	侍僧 Acolyte
3	杂技演员 Acrobat
4	顾问 Adviser
5	炼金术士 Alchemist
6	药剂师 Apothecary
7	弓箭手 Archer
8	原型（见第53页） Archetype (p. 53)
9	工匠 Artisan
10	艺术家 Artist
11	面包师 Baker
12	乞丐 Beggar
13	铁匠 Blacksmith
14	书籍装订工 Bookbinder
15	酿酒师 Brewer
16	盗贼 Burglar
17	马戏团表演者 Circus performer
18	木匠 Carpenter
19	作曲家 Composer
20	厨师 Cook
21	伯爵 Count
22	宫廷侍臣 Courtier
23	扒手 Cutpurse
24	医生 Doctor
25	捕狗人 Dogcatcher
26	剧作家 Dramaturge
27	公爵 Duke
28	伯爵 Earl
29	宦官 Eunuch
30	刽子手 Executioner
31	驯鹰师 Falconer
32	农民 Farmer
33	销赃者 Fence
34	渔民 Fisherman
35	鱼贩/渔妇 Fishwife
36	占卜师 Fortuneteller
37	划桨奴隶 Galley slave
38	赌徒 Gambler
39	园丁 Gardener
40	将军 General
41	角斗士 Gladiator
42	家庭女教师 Governess
43	掘墓人 Gravedigger
44	马匹饲养员 Horse breeder
45	守卫 Guard
46	草药师 Herbalist
47	隐士 Hermit
48	猎人 Hunter
49	客栈老板 Innkeeper
50	口译员 Interpreter
51	狱卒 Jailer
52	小丑 Jester
53	珠宝匠 Jeweler
54	杂耍艺人 Juggler
55	骑士 Knight
56	贵妇 Lady
57	锁匠 Locksmith
58	魔术师 Magician
59	水手 Mariner
60	商人 Merchant
61	吟游诗人 Minstrel
62	君主 Monarch
63	放贷人 Moneylender
64	僧侣 Monk
65	音乐家 Musician
66	孤儿 Orphan
67	流浪者 Outlander
68	亡命之徒 Outlaw
69	侍从 Page
70	小贩 Peddler
71	朝圣者 Pilgrim
72	盗猎者 Poacher
73	毒药师 Poisoner
74	祭司 Priest
75	王子 Prince
76	私掠船长 Privateer
77	捕鼠人 Ratcatcher
78	学者 Scholar
79	抄写员 Scribe
80	雇佣剑士 Sellsword
81	船长 Ship’s captain
82	店主 Shopkeeper
83	走私者 Smuggler
84	士兵 Soldier
85	间谍 Spy
86	侍从 Squire
87	学生 Student
88	骗子 Swindler
89	裁缝 Tailor
90	酒馆女侍 Tavern wench
91	演员 Thespian
92	盗墓者 Tomb robber
93	拷问者 Torturer
94	捕兽人 Trapper
95	流浪儿 Urchin
96	流浪者 Vagrant
97	子爵 Viscount
98	维齐尔（宫廷顾问） Vizier
99	假发制作师 Wigmaker
100	年轻女士 Young lady
