1d30	活动-大型群居动物:野牛、水牛、麋鹿、驼鹿
1	正用身体在古树上使劲蹭痒 Avidly rubbing their sides against ancient Trees to scratch
2	啃食脱落的鹿角以回收重要养分 Gnawing on shed Antlers to reclaim vital nutrients
3	因食物稀缺而开始挨饿 Beginning to starve as food grows scarce
4	愉快地涉水，享用覆盖着浮萍的嫩荷叶 Happily wading to feast on duckweed covered, tender Lily Pads
5	正朝一只咆哮的灰熊发起冲锋 Charging at a roaring Grizzly Bear
6	正在舔食溪岸裸露处的矿物质 Licking at Minerals in the side of an exposed Creek bank
7	头部相撞，争夺配偶 Colliding, head to head to compete for a mate
8	在浓雾中隐约显现，缓慢穿过茂密的灌木丛 Looming in thick fog as they lumber through overgrowth
9	正在食用能使其看见隐形生物的魔法草料 Consuming Magical Grasses that allow them to See Invisible
10	随着皮毛变得蓬乱，它们正向更凉爽的高地迁徙 Migrating to cooler climbs as their coats grow shaggy
11	因贪婪食人魔的过度捕猎而数量锐减 Declining in numbers to overhunting by ravenous Ogres
12	用鼻子轻蹭苔原德鲁伊伸出的手 Nuzzling the outstretched hand of a Taiga Druid
13	保护幼崽免受一群饥饿狼群的袭击 Defending their Calves from a pack of hungry Wolves
14	喧闹地咩叫以驱赶并标记领地 Obstreperously bleating to drive demarcate territory
15	在上游游泳时摧毁一座海狸坝 Destroying a Beaver dam as they swim upstream
16	冲撞一名经验不足的捕兽者 Overrunning an inexperienced Trapper
17	自信漫步时，口中不断流涎 Drooling continuously as they confidently stroll
18	从不断的鸣叫声中暂停下来饮水 Pausing from their incessant bugling to drink
19	热情地喷着鼻息，迎接熟悉的面孔 Enthusiastically snorting as they greet a familiar face
20	允许一群蓬松的马匹在附近吃草 Permitting a herd of shaggy Horses to graze nearby
21	为即将到来的贫瘠月份大量食用橡子增肥 Fattening up for lean months ahead on huge Acorns
22	与依赖它们获取奶和肉的游牧民族一同漫游 Roaming alongside Nomads that rely on them for Milk and Meat
23	在稀疏光秃的灌木丛中觅食 Foraging among scraggly, bare branched shrubs
24	从它们巨大的鹿角上剥落带血的绒毛条 Shedding bloody velvet strips from their massive Antlers
25	正在涉渡一条汹涌的冰冷融水河流 Fording a raging river of freezing meltwater
26	昂首阔步，优雅前行，时而停下刮食露水覆盖的地衣 Striding majestically, stopping to scrape at dew covered Lichen
27	与附近躲藏的野地侏儒友好相处 Friendly with Feral Gnomes that hide nearby
28	正在践踏一伙强盗的营地，强盗们现已被逼上树 Trampling a camp of Brigands, now stuck up Trees
29	愤怒地驱赶一只美洲狮 Furiously chasing away a Mountain Lion
30	专注地观察着一只剑齿虎 Watching a Sabre Toothed Cat intently
