1d12	预兆-龙
1	风中携带着烟雾或刺鼻的气味 Smoke/Acrid Smells carried on the Wind
2	高悬头顶的遮天蔽日之影 A Sun-blotting Shadow high Overhead
3	远方的轰鸣/撞击声暗示着方向 Distant Rumble/Crash intuits Direction
4	捕食者与猎物物种的奔逃或飞离 Stampede/Flight of both Predator and Prey Species
5	前屠龙骑士，盔甲已不再闪耀 Ex-Dragonslayer Knight, Armor no longer Shines
6	短暂追逐的迹象：浅但巨大的足迹 Signs of a very Brief Chase: Shallow but Huge Tracks
7	因着陆不慎导致建筑倒塌或树木折断 Collapsed Structure/Trees from Careless Landing
8	巨大龙爪凿刻的巨石，从高处坠落 Huge Claw Gouged Boulder, dropped from Height
9	鲸鱼或其他巨大猎物的骨骼残骸 Skeletal Remains of Whale/Other Suitably Huge Meal
10	断头的树梢揭示了一次低空俯冲的迹象 Decapitated Treetops betray a low altitude Dive
11	空地上遍布因告密之息而死的尸体 Clearing with dozens Dead from tattle-telling Breath
12	荒野被龙息灼烧，绵延数里 Wilderness Scarred from Breath for Leagues
