1d100	物品-魔法斧
1	被此斧斩断之物（手臂/绳索等）可由持斧者重新接合 Anything Severed (Arm/Rope/etc.) by this can be reattached by Bearer
2	协助登山/攀爬，可抵御雪崩，保护最多5人免受伤害 Assists with Mountaineering/Climbing by protecting up to 5 from Avalanche
3	门扉克星：如切黄油般轻松劈开吊闸或铁栅栏 Bane of Gates: Slices through Portcullis/Iron Bars like Butter
4	经过整夜火焰洗礼，它能像火把一样发光一整天 Bathed in Flame for a Full Night, it sheds light as a Torch for a day
5	持此斧者可将醉意效果从一人转移至另一人 Bearer of this Axe can transfer the effects of Intoxication from one to another
6	被此斧一击毙命的生物无法被复活 Beings Slain by a blow from this cannot be Raised from the Dead
7	高举此斧可使溃退部队的士气翻倍 Brandishing it above your Head doubles the Morale of Routing Troops
8	每周一次，召唤一个骷髅搬运工持续13小时，其负重能力与骡子相当 Call forth a Skeletal Porter for 13 hours, once a week, carries as much as a Mule
9	可用于砍断船只的桅杆（需1d6次击打） Can be used to Chop through the Masts of Ships (in 1d6 strikes)
10	在石头或木头上刻出门的轮廓：召唤2d4个友好的哥布林投石手 Carve a Door Outline in Stone/Wood: Summon 2d4 Friendly Goblin Xbowers
11	每当持有者参与犯罪时，为其施放祝福术 Casts Bless on Wielder whenever they are involved in commission of a Crime
12	在幻象存在时会使持用者的手部发痒 Causes Hands to Itch in the presence of Illusions
13	尺寸每日变化一次，从长戟变为手斧 Changes Size from Halberd to Hand Axe, one step per Day
14	砍伐树木至四分之三处：可命令其在任意距离倒下 Chop through a Tree 3/4s of the way: Command it to fall at any distance
15	对使用远程武器伤害过你的敌人造成双倍伤害 Damage is Doubled on anyone that has harmed you with a Missile Weapon
16	浸入可饮用的水中时，斧柄会变为深红色。 Dipped in Water that is safe to Drink, the Haft will turn Deep Crimson
17	使用此斧可打断施法者的法术，使其一个月内无法使用魔法 Disrupt a Caster's Spell with this, and they cannot use Magic for a Month
18	双刃可化身为致命钢蝶，每日可进行3次远程攻击 Double Blade Transforms into a Deadly Steel Butterfly for 3 Ranged Attacks/day
19	拖着这把斧头行走，会在身后留下只有盟友可见的犁沟。 Dragging this behind you leaves a Furrow only your Allies can see
20	饮用一瓶药水，有5/6的几率将其效果转移至你视线内的某人 Drink a Potion, 5-in-6 chance it's Effects can be Transferred to someone you can see
21	吞噬魅惑类法术，每月每吞噬一次，3/6几率提升1点 Eats Charm-type Spells, 3-in-6 Chance raising by 1 for each it Eats in a Month
22	每周一次，若未接触月光，可在60英尺半径范围内散发阳光 Emits Sunlight in a 60' Radius 1/week, provided it hasn't seen Moonlight
23	赋予持斧者每日一次与植物交谈的能力，但无法砍伐树人/树精 Empowers Bearer to Speak with Plants 1/day, fails to cut Treants/Dryads
24	从超过20英尺高处坠落时，立即施放羽落术（每周1次） Fall more than 20 feet, casts a Feather Fall Spell (1/week) instantly
25	被此斧击杀的敌人有1/20的几率心脏化为纯金 Foe slain by this has a 1-in-20 chance of having their Heart turned to Solid Gold
26	每月一次，赋予对石像鬼或魔像的完全控制权，持续一整周 Grants Command of Gargoyles or Golems once a month, for a full week
27	油腻柄身：效果如同无敌药水，但每周仅限一次 Greasy Haft: Works like a Potion of Invulnerability but only 1/week
28	大幅放大你按命令制造的任何声音的回响 Greatly amplifies any Echoes due to sounds you make on Command
29	斧柄用于敲击啤酒桶，桶中啤酒在五小时内不会干涸 Haft used to Tap Kegs/Barrels of Beer, they won't run dry for up to five hours
30	横置于门前的斧头，非魔法手段无法开启此门 Held horizontally across a Door, it cannot be opened short of Magic
31	每月可施展一次“头盔变蜂群”或“板甲变粥”法术 Helmets to Hornets or Platemail to Porridge can be cast once a Month
32	劈开石柱或钟乳石如同劈木般轻易 Hews through Stone Columns/Stalactites as easily as Wood
33	渴望破门：每日2次，木门会因恐惧而为其自动开启 Hungry for Doors: 2/day a Wooden one will cower and Open for it
34	若此斧出现在婚礼现场，新人将在一年内离婚 If Present at a Wedding, the Couple will Divorce within a Year
35	无视任何具有甲壳、外骨骼或外壳的生物的护甲 Ignore the Armor of any Creature struck with a Carapace, Exoskeleton, or Shell
36	融合了第一把打制斧头的燧石：对德鲁伊魔法免疫/隐形 Incorporates Flint from First Axe ever Flaked: Immune/Invisible to Druid Magic
37	镶嵌象牙：持有者每日可长出獠牙，用于凶猛的撕咬攻击 Inlaid with Ivory: Owner can grow Tusks 1/day for a vicious bite attack
38	知晓欠你债务之人所在位置（仅限同一位面） Know the location (same Plane only) of whomever Owes you a Debt
39	召唤即跃入手中（需高声呼唤），此效果甚至跨越位面亦有效 Leaps to Hand when Called (Loudly) this works even across Planes
40	每日一次，可得知你用此斧头最后伤害过的四名敌人之一的位置。 Learn the location of one of the last 4 Foes you've wounded with this 1/day
41	传奇锻造者：对矮人反应检定+2，对地精反应检定-2 Legendary Maker: +2 Reaction Rolls from Dwarfs, -2 from Goblins
42	作为船桨出奇地高效，任何用其划行的船只速度提升三倍 Makes an oddly efficient Oar, and any Boat paddled with it travels 3x faster
43	用此斧切割的肉食可供两倍人数享用，且总是调味得当 Meat carved using this Axe feeds twice as many, and is always seasoned well
44	在它面前，模仿者与变形怪会冒出蓝色烟雾。 Mimics & Doppelgangers weep Bluish Smoke in it's presence
45	每日两次，可指令其缩小为精致的吊坠（带链子） Miniaturizes to a dainty Pendant (with Chain) on command twice a day
46	此斧持有者最后十名受害者的名字会以蚀刻形式出现在斧刃上 Names of the last Ten Slain by Wielder of this appear etched on Blade
47	任何链条都挡不住它双手一击的劈砍 Never met a Chain it couldn't sever in a single Two-handed Blow
48	锯齿边缘，死亡时复活且斧刃再添一道锯齿（1d6次，秘密计数） Notched Edge, on Death you Revive and it gains another Notch (1d6 secret times)
49	曾用于斩首神祇：随机获得d6个牧师法术，等级不限 Once used to Behead a Deity: Gain d6 Cleric Spells of Random Levels
50	在最低伤害骰时可选择摧毁盾牌，魔法盾牌需进行一次豁免检定 Opt to Destroy Shields on minimum Damage Rolls, Magic ones get a Save
51	对软泥/史莱姆特别有效：使用者同时免疫其效果 Particularly effective against Oozes/Slimes: User is also immune to effects
52	可穿透最多5英尺的木材/对木质武器免疫（持续1回合），每周一次 Pass thru up to 5' of Wood/become immune to Wood Weapons (1 Turn), 1/week
53	置于一堆硬币中，可将其均分为最多6等份（按数量而非价值） Placed in a Pile of Coins, will divide it into up to 6 even Piles (# not value)
54	柏拉图青铜斧头能够将合金切割成其组成金属 Platonic Bronze Head can slice Alloys into Component Metals
55	礼貌地识别魔法物品，前提是它们在尝试破坏后幸存 Politely Identifies Magic Items, provided they survive an attempted Sundering
56	向任何被你用此斧小心翼翼割下毛发者提出一个问题 Pose a Question to any being who's Hair you have gingerly severed with this
57	若一周内曾沾染巨魔之血：投掷后自动返回手中 Provided it's tasted Troll Blood within a Week: Hurled it Returns to Hand
58	携带此斧时，极易夺取任何规模的蜂群：它们会爱上你。 Quite easy to Usurp a Colony of Bees (any size) carrying this: They love you
59	使所有盟友的武器隐形/虚化3回合，此斧除外 Renders all Allies Weapons Invisible/Ethereal for 3 Turns, save this one
60	可替换斧柄：同种树木被敲击时会渗出具有轻微治疗效果的树液 Replaceable Haft: Trees tapped of same wood exude Sap of Minor Healing
61	啮齿动物与狼人将你视为家人/对你友好，前提是你未伤害其中一员 Rodents and Wererats consider you Family/are Friendly if you don't harm one
62	脸颊刻痕的拓片每月有2/6的几率获得防护卷轴 Rubbings of Cheek Etchings have 2-in-6 chance of Protection Scroll 1/month
63	斧刃上刻有的符文偶尔会拼写出当地的流言或新闻 Runes graven on the Blade sometimes spell out Local Gossip/News
64	将斧刃插入表面，斧柄可作为不可移动的杆使用，每日一次 Set, blade into a Surface, haft functions as an Immovable Rod, once a day
65	持有者死亡时碎裂，所有盟友伤口全部愈合 Shatters if Owner Dies, all Allies healed of all Wounds
66	当有人在你面前加速时，他们反而会被减速 Should anyone become Hasted in your presence, they are Slowed instead
67	用此斧击碎墓碑/墓石：被埋葬者将永世不得复生 Smash a Tombstone/Gravemarker with this: Those interred can never Rise
68	曾深嵌龙体内数十年：持斧者对随机龙息免疫 Spent several Decades stuck in a Dragon: Bearer is immune to Random Breath
69	旋转于地面时，斧头会指向指定类型的最近巨人 Spun on the Ground, Head will point to the nearest Giant of any specified type
70	斧柄顶端的刺钉可每周发射一次：效果如同魔法飞弹 Stabbing Spike Finial can be fired 1/week: as Magic Missile
71	被斩首的雕像头部可无缝替换为其他雕像的头部 Statues Decapitated can have their Heads Replaced Seamlessly with others
72	奇异木刃金属柄：将木材视为金属，反之亦然 Strange Wooden Blade and Metal Haft: Treats Wood as Metal and vice versa
73	用这把斧头砍击枯树，能使其重获生机 Striking a Dead Tree with this Axe will coax it back to Life
74	击中盾牌时，可令你视线内一个目标沉默，每日2次，持续1d6轮 Struck against a Shield, it can Silence one Target you can see 2/day for 1d6 rounds
75	坚固的斧柄内藏望远镜，每月一次可传送自身至视野内的船只 Sturdy Haft hides a Spy Glass, Teleport self to a Ship in sight 1/month
76	召唤1d4只地狱犬，若喂食魔法卷轴，它们将为你服务一小时 Summon 1d4 Hellhounds who will serve you for an hour if fed a Magic Scroll
77	劈裂了一根力量法杖并吸收了其威能（2d10充能） Sundered a Staff of Power and Absorbed it's Might (2d10 charges)
78	双手挥斧劈向岩石：裂缝中涌出圣水（如同造水术） Swing with both Hands at a Rock: Crack leaks Holy Water (as Create Water)
79	驯服狮鹫或骏鹰成为可靠的坐骑，并赋予骑乘能力 Tames a Griffon or Hippogriff into a trusted Mount, grants Riding Ability
80	用斧柄轻敲挂锁：2/6概率无损开启（每周一次） Tap a Padlock gently with the Butt: 2-in-6 it opens undamaged (1/week)
