1d100	物品-魔法戒指
1	能够食用变质食物、腐肉和有毒植物而不会产生任何不良影响 Able to eat Spoiled Food, Rotten Meat, Toxic Plants with no ill effects
2	佩戴者漂浮，无论重量、装备或水流如何，都完全不会下沉 Bearer Floats, utterly unsinkable regardless of Weight/Gear/Current
3	佩戴者摇响的铃声可在10英里内被重新摇响一次 Bells Rung by the Wearer can be Re-rung Once from up to 10 Miles away
4	藏于书页之间，唯有书主方能开启此典籍 Between pages of a Book, only Owner can Open the Tome
5	黑玛瑙镶嵌（1d8）：每颗可化作一只友好的3HD黑色软泥怪 Black Onyx Insets (1d8): Each can animate as a Friendly 3HD Black Pudding
6	触碰流血伤口的戒指能立即止血 Bleeding wound touched with Finger will immediately Staunch
7	吹响后能发出只有朋友才能听到的嘹亮号角声 Blow through to produce a Resounding Clarion Call that only Friends can hear
8	埋于墓地，每晚有1/6几率随机召唤一位亡灵（对佩戴者忠诚） Buried in Graveyard, 1-in-6 Chance/Night Random Undead rises (loyal to wearer)
9	可储存不大于头颅的物品或生物（需在一天内召回，否则将遗失） Can Store Item/Creature no larger than your Skull (recall within a day or lost)
10	以4/6的概率接住朝你投掷或抛来的不可能之物 Catch improbable things Tossed or Thrown toward you on a 4-in-6
11	佩戴时停止衰老，但若取下：岁月将迅速追回 Cease to Age as long as it's Worn, but if Removed: The Years Catch Up
12	佩戴戒指满一年者，每周可改变一次外观 Change Appearance to anyone who has worn the Ring for a Year (1/week)
13	对施咒者施放的女巫/鹰身女妖/树精/吸血鬼魅惑效果将被逆转 Charms of Hags/Harpies/Dryads/Vampires are Reversed on the Charmer
14	酸蚀伤害转为治疗，极具振奋效果 Damage from Acid Heals instead of Harms, very invigorating
15	精致、细丝编织的戒指：每周可发射一次金属网，效果如同蛛网术 Delicate, filigreed thing: Launches a Metal Net 1/week as Web Spell
16	每日一次，可在非金属表面打出一个直径大小的孔洞（深度5英尺） Diameter-sized Hole can be Punched through non-Metal Surface (5' depth) 1/day
17	在幻象存在时，会在四根手指上复制出相同的戒指 Duplicates on four Fingers in the presence of Illusions
18	通过握手与自愿者交换生命值、诅咒或状态 Exchange HP, Curses, or Conditions by Holding Hands with Willing Other
19	暴露于阳光下时，戒指将失效一周。否则：每天可施展一次黑暗术。 Exposed to Sunlight, turns Inert for a Week. Otherwise: 1/day Darkness
20	散发出令腐蛆与耳探虫厌恶的信息素 Exudes a Pheromone that's Repulsive to Rot Grubs and Ear Seekers
21	佩戴于手指上，仿佛由精金铸成，不受任何伤害侵扰 Finger worn on impervious to Harm, as if it were molded from Adamantine
22	将d100掷出的0-10翻转为有利结果/提升使用盗贼工具开锁的成功率 Flip 0s-10s on d100/Improve Odds for Opening Locks with Thieves Tools
23	脚步可模仿过去一天内吞食生物的步伐特征 Footsteps can be altered to resemble those of a Creature eaten within last Day
24	青蛙图案：若脚/鞋湿透，跳跃距离增至十倍 Frog Motif: If Feet/Shoes are Wet, Jump 10x Further
25	作为鉴定用的珠宝商放大镜，每日2次：侦测魔法 Functions as a kind of Jeweler's Loupe for Appraising, 2/day: Detect Magic
26	立即掌握使用此手指演奏的任何乐器的技巧 Gain instantly facility with any Musical Instrument that uses this Finger
27	穿过宝石/珍珠的戒指会使它们消失，使用者可随时召回 Gems/Pearls passed through vanish, can be recalled by User at will
