1d100	物品-魔法手套
1	穿戴此手套时制作的箭矢飞行距离翻倍 Arrows fletched/made while wearing these fly twice as far
2	蜜蜂、黄蜂及其他带翅膀的蜇人昆虫将不会伤害你 Bees, Wasps and other Stinging insects with Wings will not harm you
3	镶嵌宝石的手腕装饰在变形者周围会发出紫色光芒 Bejeweled wrist embellishments glow Violet around Shapeshifters
4	手中递出的贿赂有3/6的几率显得格外诱人 Bribes offered in hand have a 3-in-6 chance of appearing especially tantalizing
5	通过指尖轻抚文字：无需目视即可阅读 By brushing Fingertips over a Text: You can read it without seeing
6	可将手指从手套上分离，作为魔法飞弹投掷，每年重新长出一根 Can detach Fingers from them, hurl as Magic Missiles, one reappears/year
7	穿戴者捕获并握住：通过承诺释放，可以与任何鱼类交谈 Caught and held by wearer: Can speak with any Fish by promising to release
8	选择最多5个个体：你拍手时，只有这5人能听见声音。 Choose up to 5 individuals: You may Clap and it is inaudible to all but those 5
9	喧嚣之掌每月一次，未通过豁免者将被震聋一回合 Clamorous Clap deafens all who do not Save for 1 Turn once a Month
10	握住一根骨头或头骨，若骨架尚存，将引导你找到其剩余部分 Clasping a Bone/Skull will lead you to the rest of a Skeleton if still extant
11	佩戴时以真火塑形陶土，其硬度更胜钢铁 Clay sculpted while wearing Fires True and is harder than Steel
12	能在他人不知情的情况下隐藏其身上的物品（潜行技能如同5级盗贼） Conceal Items on a person without their knowledge (PP as 5th level Thief)
13	专注于手持的硬币，能告诉你最后是谁花掉了它以及用于何物 Concentrating on a Held Coin will tell you who spent it last and on what
14	方便地免疫大多数酸液或软泥怪的效果 Conveniently immune to the effects of most Acids/Oozes
15	用一只手套捂住耳朵，若有人对着另一只低语：你能清晰地听见他们的声音 Cup ear with one, if another whispers into the other: You can hear them clearly
16	将构装体建造所需时间减半 Cuts the time associated with Golem Construction in half
17	穿戴者可在睡眠中进行织补袜子、编织及简单缝纫 Darning Socks, Knitting, and minor Sewing can be performed in Wearer's Sleep
18	饰有暗黑金属链甲：每周可变为高度磁性一次 Decorated with Dark Metal Mail: Can turn highly magnetic 1/week
19	精致的花丝透露出所持魔杖剩余的充能次数 Delicate filigree reveals the number of Charges remaining in a Wand held
20	佩戴此手套死去时，它们将自动书写你的最终遗嘱。 Die wearing these, and they will write your Last Will and Testament
21	轻松与魔杖共鸣，手指上可铭刻多达10个命令字符 Easily attunes to Wands, letters of Command Words (up to 10) on fingers
22	每周一次，可将手指延伸至十英尺，持续最多一小时 Elongate your Fingers up to ten feet, once per week for up to an hour
23	每日清晨自动绣上当地猎物图案，提升狩猎成功率 Embroiders itself with local Game every AM, hunting chances increase
24	持有时可暂时悬浮附魔物品：最长持续10分钟 Enchanted Items can be suspended when held temporarily: Up to 10 minutes
25	只需打个响指，便能蒸发掉一整水袋的液体 Evaporate up to a Waterskin full of Liquid with a Snap of your Fingers
26	每周，你能通过触摸使一扇门量的木材在几分钟内腐烂 Every Week, you can cause a Doors' worth of Wood to Rot by Touch in minutes
27	散发出令人作呕的气味：若在佩戴时被吞下，你会立刻被吐出来 Exude a noisome flavor: If Swallowed while wearing you'll be promptly spit out
28	无指手套：手指化为钥匙，掷2d10，若数字匹配则钥匙能开启一把锁 Fingerless: Digits turn to Keys, roll 2d10 on match a key fits a Lock
29	拳头每日一次融合并石化一回合，出拳时造成额外伤害 Fists fuse and petrify 1/day for 1 Turn, doing more damage when punching
30	佩戴此手套采摘的花朵或果实永不凋谢或腐烂 Flowers/Fruit picked by hands wearing these never Spoils/Wilts
31	只要紧握船舵或轮盘，船只便不会倾覆 For as long as one holds fast to a Rudder/Wheel, a Boat/Ship cannot Capsize
32	佩戴此手套，双手皆能灵巧自如（双巧手） Girded with these, both hands operate with equal alacrity (Ambidexterity)
33	单手持有时：可瞬间清点容器内的硬币数量 Given that it can be held in one hand: Instantly enumerate the coins in a container
34	水下生长蹼膜，提升游泳速度 Grow webbing Underwater, increasing the speed of Swimming
35	双手对高温或极端温度效果免疫：能够握住熔岩 Hands are immune to the effect of Heat/Extreme temperature: Could hold Lava
36	佩戴此手套时进行的握手或敬礼能提升士气与忠诚度 Handshakes and Salutes given while wearing these improve Morale/Loyalty
37	覆盖口鼻时，每只手套都能过滤任何类型的气体或蒸汽 Held over Mouth/Nose, each can filter any kind of Gas or Vapor
38	使用这双手套采集的魔法性质草药和植物，其效力将翻倍。 Herbs and Plants of a Magical Nature are twice as potent harvested with these
39	持握圣徽：可在表面留下印记并发挥圣徽功能 Hold a Holy Symbol: It imprints on surface and functions as one
40	若两人各戴一只并紧握对方的手，便能以心灵沟通。 If Two wear one each and clasp girded Hands, they can communicate Thoughts
41	佩戴此手套时，能够物理性地与幻象或幽灵互动 Interact with Illusions/Phantasms physically while wearing these
42	佩戴此手套投掷物品时，即使撞击也不会发出任何声响 Items thrown while wearing these make no sound, even on impact
43	随身携带书籍：拥有一个可容纳最多两本书籍的异次元空间 Keep a Book close at hand: Extra-Dimensional Space, up to two Tomes
44	佩戴此手套时打结，唯有此手套方能解开 Knots Tied while wearing these, can only be Untied by these
45	在表面上留下多达十二个手印，仅佩戴者可见 Leave up to a dozen Handprints on Surfaces, visible only to those who wear them
46	伐木工之友：使用斧头或锯子砍伐树木时，树木会精确倒向你希望的位置 Lumberjack's friend: Used to fell a Tree with Axe/Saw: falls exactly where you wish
47	被这双手套触碰的魔法物品会散发出朦胧的篝火般光芒 Magical Items touched by these Gloves shimmer with a hazy, campfire effect
